Title,Link,Category,Time,Content
Hyundai Diprediksi Akan Segera Hengkang dari Pasar Mobil Rusia,https://www.tribunnews.com/otomotif/2023/05/02/hyundai-diprediksi-akan-segera-hengkang-dari-pasar-mobil-rusia,Otomotif,"Tayang:Selasa, 2 Mei 2023 11:23 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM- Industri mobilRusiatelah lumpuh sejak invasi yang dilakukan negara tersebut ke Ukraina pada Februari 2022. Angka penjualan mobil yang dirilis awal tahun ini mengungkapkan bahwa penjualan mobil baru anjlok sebesar 58,8 persen pada 2022 di tengah situasi perang dan akibat sanksi, serta kontrol ekspor yang diberlakukan di negara tersebut. Sebanyak 687.370 kendaraan terjual di Rusia tahun lalu, jauh lebih sedikit dari angka penjualan pada 2021 yang mencapai 1,6 juta unit. Dikutip dari Carscoops, pabrikan mobil tersebut menghentikan operasinya diRusiatahun lalu dan sejak saat itu telah mempertimbangkan berbagai cara untuk keluar dari pasar. Jaringan TV Korea Selatan MBC menegaskanHyundaisedang dalam tahap akhir negosiasi untuk menjual pabriknya dan tinggal menunggu persetujuan akhir dari pemerintahRusia. Saat berbicara dengan Reuters akhir pekan lalu,Hyundaimencatat mereka sedang meninjau berbagai opsi untuk masa depan bisnisRusia, tetapi mengatakan belum ada keputusan yang dibuat pada tahap ini. ""Memang benar ada diskusi yang sedang berlangsung mengenai penjualan, tapi belum ada yang diputuskan,"" kata Hyundai, dilansir dari Carscoops. 000 Unit Setiap Bulan Hyundai di masa lalu telah memproduksi sekitar 200.000 kendaraan per-tahun diRusiadan invasi negara tersebut ke Ukraina terjadi pada saat yang sangat tidak tepat bagi produsen mobil tersebut. Sebelumnya,Hyundaihanya membeli pabrik General Motors yang dinonaktifkan di St Petersburg pada Desember 2020, hampir 12 bulan sebelum perangRusia-Ukraina pada Februari 2022. Sebagai catatan tambahan, pada 2019,Hyundaidan Kia menjual 400.000 kendaraan gabungan diRusia."
"Soal Isu Curangi Tes Tabrak, Toyota Nyatakan Model yang Dijual di Indonesia Tak Terdampak",https://www.tribunnews.com/otomotif/2023/05/03/soal-isu-curangi-tes-tabrak-toyota-nyatakan-model-yang-dijual-di-indonesia-tak-terdampak,Otomotif,"Tayang:Rabu, 3 Mei 2023 17:41 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA -Afiliasi Toyota dan Daihatsu diterpa rumor mencurangites tabrakpada sekitar 88.000 mobil belum lama ini. Menurut Carscoops.com, mobil Toyota yang digunakan untuktes tabraksudah dimodifikasi agar hasilnya jadi lebih baik. Daihatsu disebut mencurangi bagian dalam pintu dalam uji keselamatan tabrakan samping yang dilakukan pada sekitar 88.000 unit kendaraannya. Sebagian besar mobil tersebut dijual dengan merek Toyota. Masih menurut Carscoops.com, ada 76.289 unitToyota Yaris ATIVyang diproduksi pada Agustus 2022 dipabrik Daihatsudi Thailand dan Malaysia. Model tersebut dipasarkan juga di Thailand, Meksiko, dan beberapa negara Timur Tengah, seperti Arab Saudi, Kuwait, Qatar, Bahrain, Oman, dan lainnya. Selain Yaris, kecurangan ini juga memengaruhi 11.834 unit Perodua Axia untuk produksi Februari 2023 di Malaysia, serta pada Toyota Agya yang rencananya mulai diproduksi Juni untuk dipasarkan di Ekuador. Menanggapi hal ini, Marketing DirectorPT Toyota Astra Motor(TAM) Anton Jimmi Suwandy menyatakan pihaknya sudah menerima pemberitahuan tersebut dari prinsipal Jepang. ""Ya betul kami sudah dapat informasinya bahwa ada isu soal sertifikasi di beberapa model termasuk di brand Toyota,"" tutur Anton saat dihubungi Tribunnews.com, Rabu (3/5/2023). Anton memastikan model yang dibuat dan dijual di Indonesia tidak termasuk dalam rumor tersebut. 000 Mobil Terpa Afiliasi Toyota Daihatsu ""Sejauh kami berkoordinasi dengan principal, karena hal ini terkait sertifikasi maka unit-unit yang dipasarkan di Indonesia tidak terlibat,"" jelasnya. TAM juga menginformasikan bahwa produk yang dijual di Tanah Air sudah dihomologasi dan mendapatkan ijin pemasaran dari pemerintah."
SUV Hybrid Mazda Siap Rilis di Penghujung Semester I 2023,https://www.tribunnews.com/otomotif/2023/05/04/suv-hybrid-mazda-siap-rilis-di-penghujung-semester-i-2023,Otomotif,"Tayang:Kamis, 4 Mei 2023 15:44 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA -PT Eurokars Motor Indonesia (EMI) sebagai Agen Pemegang Merek Tunggal atau ATPMMazdadi Indonesia akan segera mengenalkan produk elektrifikasi pertama mereka. Managing Director PT Eurokars Motor Indonesia (EMI) Ricky Thio, mengungkapkan produk tersebut akan hadir di semester 1 tahun ini. ""Semester I masih belum selesai, masih dua bulan lagi. Jadi tunggu saja, undangannya sudah disiapkan, tetapi tanggalnya saya belum tahu,"" tutur Ricky, Rabu (3/5/2023). ""Modelnya yang pastiSUV, karena hampir semua produk kitaSUV. Tetapi kali ini adalah bigSUV. Ini memakai large platform. Yang pasti mobil ini cukup asik,"" terangnya. Diprediksi, model yang akan dikenalkan ialahMazdaCX-60, yang merupakanSUVpertamaMazdayang memiliki teknologi Plug-in Hybrid Electric Vehicle (PHEV). Secara spesifikasi global,MazdaCX-60hybridmenggunakan mesin bensin 2.500 cc naturally aspirated dengan motor elektrik. Mesin ini mampu menghasilkan tenaga maksimal 189 dk pada putaran 6.000 rpm dan torsi puncaknya tembus 261 Nm pada 4.000 rpm."
Mazda Semakin Dekat untuk Bangun Pabrik di Indonesia,https://www.tribunnews.com/otomotif/2023/05/04/mazda-semakin-dekat-untuk-bangun-pabrik-di-indonesia,Otomotif,"Tayang:Kamis, 4 Mei 2023 13:46 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA- Permintaan pasar yang kian meningkat terhadap produkMazdamembuat principal Jepang mulai memperhitungkan untuk membuat pabrik di Indonesia. PT Eurokars Motor Indonesia (EMI) sebagai Agen Pemegang Merek Tunggal atau ATPMMazdadi Indonesia menyebut pihaknya dan principal di Jepang telah melakukan pencarian lokasi strategis untuk pabrik tersebut. ""Sesuai dari pembicaraan manajemen dan corporation bahwa kita siap dan saat ini kita dalam tahap bolak balik survey tempatnya,"" tutur Managing Director PT Eurokars Motor Indonesia (EMI) Ricky Thio, Rabu (3/5/2023). ""Kita sudah mulai melihat apa saja peralatan yang dibutuhkan. Jadi kita sudah sampai ke level itu. Karena untuk merakit mobil banyak peralatan yang diperlukan, spesial tools dan lainnya ini yang lagi kita persiapkan. Jadi bukan hanya dari sisi dananya saja, tetapi juga darimana peralatannya dan lain-lain,"" jelas Ricky. Kabar lainnya menyebutkan lokasi pabrikMazdaini akan mengambil lokasi di Sunter. Daerah yang memang menjadi pusat produksi otomotif di Jakarta. ""Saya belum bisa ngomong lokasinya dimana dan alat akan didatangkan darimana, tetapi yang pasti kita persiapkan lokasi yang terbaik,"" ucapnya. Hal ini diprediksi bahwa pabrik itu akan segera di bangun pada akhir 2023. Menyoal model apa yang akan diproduksi, diperkirakan ialah CX-3, sebab model ini cukup populer di konsumen Tanah Air. ""Logika kamu cengli sih, tetapi saya belum bisa ngomong. Secara skala ekonomi pasti ke sana, tetapi saya belum bisa ngomong modelnya apa,"" ungkap Ricky Thio."
"Suplai Lancar, Penjualan Mazda Meningkat 191 Persen di Kuartal I-2023",https://www.tribunnews.com/otomotif/2023/05/04/suplai-lancar-penjualan-mazda-meningkat-191-persen-di-kuartal-i-2023,Otomotif,"Tayang:Kamis, 4 Mei 2023 13:08 WIB","Laporan Wartawan Tribunnews.com Lita Febriani TRIBUNNEWS.COM, JAKARTA -Penjualan mobilMazdatembus angka 1.098 unit atau meroket 191,2 persen pada kuartal I-2023, dibandingkan periode yang sama di tahun lalu yang hanya 377 unit. Managing DirectorPT Eurokars Motor Indonesia(EMI)Ricky Thio, mengatakan peningkatan penjualan di kuartal I ini didukung oleh suplai mobil yang mulai lancar. ""Suplai kita untuk beberapa model sudah datang. Yang pertama soal CX-3 yang kemarin inden cukup panjang sekarang sudah mulai datang, sehingga kita sudah menyuplai customer yang sudah menunggu hampir setahun,"" tutur Ricky, Rabu (3/5/2023). ""Ini belum semua dateng, tapi suplai sudah lumayan lebih banyak. Untuk saat ini indennya 1-2 bulan untuk semua model. Kecuali untukMazda3 itu masih 4-5 bulan. Ini jauh lebih berkurang dibandingkan tahun lalu yang indennya bisa setahun ya,"" ungkapnya. Mazda berharap rentang waktu inden akan terus berkurang menjadi 1-2 bulan atau normal untuk beberapa model dalam waktu dekat. ""Kita harap semua inden hanya sebulan. Semoga ini di akhir semester sudah sebulan semua,"" imbuh Ricky. Sebagai tambahan,Mazdasendiri menargetkan penjualan mobil di tahun 2023 sebanyak 4.000 unit. Angka penjualan di kuartal I tersebut membuat perusahaan semakin dekat ke target mereka."
"Honda Hati-hati Tambah Fitur Baru di New Brio, Ini Alasannya",https://www.tribunnews.com/otomotif/2023/05/05/honda-hati-hati-tambah-fitur-baru-di-new-brio-ini-alasannya,Otomotif,"Tayang:Jumat, 5 Mei 2023 19:50 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA -HondaProspect Motor (HPM) memberikan penyegaran eksterior,interiordanfiturpadaHondaBrioSatya danBrioRS pada Jumat (5/5/2023). Ditawarkan dengan harga mulai Rp 165,9 juta - Rp 243,9 juta, hargaBrioSatya baru ini naik sekitar Rp 1,5 juta dari model sebelumnya danBrioRS naik hingga Rp 10,8 jutaan. Dengan kenaikan harga tersebut, Honda menyebut fitur yang ditawarkan pada kedua model tersebut sesuai dengan kebutuhan konsumen. PengembanganBriokita lihat dari apa yang dibutuhkan dan harga yang diinginkan konsumen. Apalagi LCGC hemat energi dan harga terjangkau yang telah diatur pemerintah,"" tutur Sales Marketing & Business Innovation Director PTHondaProspect Motor Yusak Billy, saat peluncuran di One Satrio, Jakarta Selatan, Jumat (5/5/2023). HPM menambahkan, pihaknya telah secara hati-hati menentukan penambahanfituryang tepat untuk pembaruan padaBriokali ini. ""Kayak RS sekarang perlu smart entry dan start button. Ini tidak langsung kita berikan, tetapi kita developt dulu.Brioperingkat 1 penjualan harus hati-hati. Fitur berlebihan akan membuat harga melonjak, kami hati-hati sekali,"" jelasnya. NewHondaSatya hadir denganfiturbaru, diantaranya New Chrome Front Grille, New 14 inch Two dan Tone Alloy Wheel Design, New Auto Up/Down Window with Anti-Pinch, kemudian warnainteriorbaru yaitu New Seat Pattern Design, door lining dan dashboard dipadu dengan warna abu-abu pada bagian roof lining-nya. HondaBrioRS baru hadir dengan New LED Headlights with LED Daytime Running Light, New Dark Chrome Front Grille Design with New RS Emblem, New LED Fog Lights, New Power Retractable Black Door Mirror with LED Turning Signal, New Front Bumper Design, New Smoked Rear Combi Lamp, New Rear Bumper Design with Diffuser, New 15” Dark Chrome Sporty Alloy Wheel serta New Smart Entry System. Interiornya dipoles dengan New Seat Pattern Design, New Sporty Dashboard Panel Pattern, New One Push Ignition System, New Sporty Meter Cluster with Multi Information LCD Display, New 7 inch Advanced Capacitive Touchscreen Display Audio, serta New Illumination Light pada bagian tuas transmisi serta Audio Steering Switch."
"Tampil Kian Sporty, Honda Brio Baru Dijual Mulai dari Rp165,9 Juta",https://www.tribunnews.com/otomotif/2023/05/05/tampil-kian-sporty-honda-brio-baru-dijual-mulai-dari-rp1659-juta,Otomotif,"Tayang:Jumat, 5 Mei 2023 18:22 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA -Memanaskan persaingan pasar mobil perkotaan,HondamerilisBrioversi facelift pada Jumat (5/5/2023) di One Satrio, Jakarta Selatan. Untuk varian Satya,Hondamemberikan pembaruan diantaranya New Chrome Front Grille, New 14 inch Two dan Tone Alloy Wheel Design. Sementara pada bagian interior, New Honda Brio Satya kini hadir dengan New Auto Up/Down Window with Anti-Pinch, kemudian warna interior baru yaitu New Seat Pattern Design, door lining dan dashboard dipadu dengan warna abu-abu pada bagian roof lining-nya. 069 Unit, Brio Dominasi dengan 5.156 Unit NewHondaBriodibekali dengan mesin 1.2L i-VTEC 4 silinder yang mampu menciptakan tenaga 90 PS pada 6.000 rpm dan torsi maksimal 110 Nm pada 4800 rpm. Selain itu juga transmisi 5 M/T dan CVT dengan Earth Dreams Technology, Tweeter Speaker, ECO Assist, serta fitur keselamatan seperti Dual Front SRS Airbags, struktur rangka G-CON + ACE, dan sistem pengereman ABS + EBD. Sementara untuk interiornya, NewHondaBrioRS kini dilengkapi dengan penambahan berbagai fitur baru yang semakin memudahkan serta membuat nyaman dan menyenangkan disepanjang perjalanan yang meliputi New Seat Pattern Design, NewSportyDashboard Panel Pattern, New One Push Ignition System, NewSportyMeter Cluster with Multi Information LCD Display, New 7 inch Advanced Capacitive Touchscreen Display Audio, serta New Illumination Light pada bagian tuas transmisi serta Audio Steering Switch. Selain itu,Hondajuga memberikan pilihan warna baru Electric Lime Metallic dan Stellar Diamond Pearl khusus tipe RS. NewHondaBrioSatya S M/T yang dijual dengan harga Rp 165.900.000, tipe E M/T dengan harga Rp 180.600.000 dan tipe E CVT dengan harga Rp 191.900.000. Sementara NewHondaBrioRS M/T dijual dengan harga Rp 233.900.000 dan tipe RS CVT dengan harga Rp 243.900.000. Sales Marketing & Business Innovation Director PTHondaProspect MotorYusak Billy, mengatakan sejak awal diluncurkan sampai saat ini,HondaBrioterus menjadi model yang sangat diminati oleh konsumen, bahkan beberapa kali menjadi model dengan penjualan tertinggi di Indonesia. ""Kami percaya bahwa dengan desain eksterior dan interior yang semakin sporty dan stylish, fitur semakin lengkap, serta didukung mesin terbesar di kelasnya, efisiensi bahan bakar, dan harga yang terjangkau,HondaBrioakan terus menjadi mobil pilihan yang memberikan rasa bangga bagi setiap pemiliknya,"" tutur Billy saat peluncuran, Jumat (5/5/2023)."
Daihatsu Sebut Mobil yang Dijual di Indonesia Tidak Terdampak dalam Isu Kecurangan Tes Tabrak,https://www.tribunnews.com/otomotif/2023/05/05/daihatsu-sebut-mobil-yang-dijual-di-indonesia-tidak-terdampak-dalam-isu-kecurangan-tes-tabrak,Otomotif,"Tayang:Jumat, 5 Mei 2023 13:00 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA -PT AstraDaihatsuMotor (ADM) memastikan seluruh model yang dibuat dan dijual di Indonesia tidak terdampak isu kecurangantes tabrak. Marketing Director dan Corporate Planning & Communication Director ADMSri Agung Handayani, meyakinkan konsumen model yang dibuat dan diproduksi di Tanah Air aman digunakan. ""Untuk Daihatsu yang dipasarkan di Indonesia tidak terdampak sama sekali terhadap masalah ini. Jadi pelanggan tetap dapat menggunakan kendaraan Daihatsu dengan aman dan nyaman,"" tutur Agung kepada Tribunnews.com, Jumat (5/5/2023). 000 Mobil Terpa Afiliasi Toyota Daihatsu Sebelumnya, afiliasi Toyota danDaihatsudi Jepang diterpa rumor mencurangites tabrakpada sekitar 88.000 mobil belum lama ini. Model yang terkena dampak isu tersebut ialah Toyota Yaris Ativs buatan Thailand mulai Agustus lalu dan Perodua Axias diproduksi di Malaysia mulai Februari. Dari 88.000 lebih kendaraan, sekitar 76.000 adalah model Yaris yang sebagian besar dikirim ke Thailand, Meksiko dan negara-negara Dewan Kerjasama Teluk. Dewan Kerjasama Teluk terdiri dari Arab Saudi, Uni Emirat Arab, Kuwait, Qatar, Bahrain dan Oman. Sementara Marketing Director PT Toyota Astra Motor (TAM) Anton Jimmi Suwandy, mengonfirmasi pihaknya sudah menerima pemberitahuan tersebut dari prinsipal Jepang. ""Ya betul kami sudah dapat informasinya bahwa ada isu soal sertifikasi di beberapa model termasuk di brand Toyota,"" tutur Anton saat dihubungi Tribunnews.com, Rabu (3/5/2023). Anton memastikan model yang dibuat dan dijual di Indonesia tidak termasuk dalam rumor tersebut. TAM juga menginformasikan bahwa produk yang dijual di Tanah Air sudah dihomologasi dan mendapatkan ijin pemasaran dari pemerintah. ""Untuk domestik Indonesia khususnya terkait unit-unit yang di informasikan (bersama dengan model lain), kami di TAM pastikan sudah dihomologasi untuk dapat izin dipasarkan oleh pemerintah Indonesia,"" ungkap Anton."
Daihatsu Gelar Urban Fest di Surabaya Akhir Pekan Ini,https://www.tribunnews.com/otomotif/2023/05/05/daihatsu-gelar-urban-fest-di-surabaya-akhir-pekan-ini,Otomotif,"Tayang:Jumat, 5 Mei 2023 10:28 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM -Guna semakin mendekatkan diri ke konsumen, terlebih kalangan milenial,Daihatsumenggelar kegiatan bertajukDaihatsuUrban FestLevel Up, yang digelar di Tunjungan Plaza 3,Surabaya, Jawa Timur. Acara ini akan berlangsung empat hari, tepatnya dari 4 – 7 Mei 2023 dan menawarkan beragam kemudahan program pembelian bagi pengunjung. Domestic Marketing Division Head PT AstraDaihatsuMotorRudy Ardiman, mengatakan melalui acara iniDaihatsudapat lebih dekat dengan para konsumen di seluruh area di Indonesia, sehingga mereka bisa berekspresi menikmati jiwa mudanya lewat acara yang fun dan positif. ""Semoga program ini dapat menghibur dan menginspirasi pelanggan, khususnya para milenial, dan keluarga muda di area Surabaya dan sekitarnya,"" tutur Rudy, Jumat (5/5/2023). Pada acara ini,Daihatsusiap menyambut para pengunjung dengan menyediakan beragam hiburan seru seperti kompetisi live band, standup comedy, dan Photo Installation, yang berkesempatan mendapat hadiah berupa uang jutaan rupiah, ditambah merchandise menarik, serta menyaksikan artist performance oleh Dikta pada 6 Mei 2023. SelainSurabaya,DaihatsuUrban Festjuga siap sambangi para sahabat di beberapa kota besar di Indonesia yang sebelumnya telah sukses diselenggarakan di Balikpapan, Makassar, Medan dan Bandung sejak November 2022 lalu hingga saat ini."
Indomobil Wahana Trada Mulai Distribusikan SUV Citroen C3 Mei-Juni Ini,https://www.tribunnews.com/otomotif/2023/05/06/indomobil-wahana-trada-mulai-distribusikan-suv-citroen-c3-mei-juni-ini,Otomotif,"Tayang:Sabtu, 6 Mei 2023 20:42 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA-PT Indomobil Wahana Trada, agen pemegang merek (APM) Citroen di Indonesia akan mulai mendistribusikan SUV Citroen C3 ke pemesan bulan Mei atau Juni 2023 ini. Advisory Board Indomobil GroupTan Kim Piauw, mengatakan sejauh ini penerimaan masyarakat terhadap produk Citroen cukup baik. ""Seperti waktu itu saya sampaikan mobilnya baru datang Mei atau Juni ini khususnya C3, tanggapan masyarakat sampai waktu sebelum Lebaran itu sangat baik,"" ujar Tan, Jumat (6/5/2023). Tan menyebut hingga sebelum Idul Fitri kemarin, pemesanan Citroen C3 mendominasi dari total 50 pesanan yang masuk. ""Mayoritas 80 persen adalah C3, karena banyak kita pamerkan,"" jelasnya. Menurut Tan, yang membedakan Citroen dengan model mobil lain adalah keunikan, advance comfort dan keunikan suspensi hidroliknya. Ini menjadi salah satu hal yang membedakan kenyamanan mobil ini dengan mobil yang lain,"" kata dia."
Gaikindo: Pembatasan Pertalite Bagus untuk Dorong Pemakaian BBM Berkualitas,https://www.tribunnews.com/otomotif/2023/05/06/gaikindo-pembatasan-pertalite-bagus-untuk-dorong-pemakaian-bbm-berkualitas,Otomotif,"Tayang:Sabtu, 6 Mei 2023 16:41 WIB","Laporan Wartawan Tribunnews.com, Lita Febriani TRIBUNNEWS.COM, JAKARTA -Pemerintah tengah merancang kriteria kendaraan yang dapat membeli Bahan Bakar Minyak (BBM) jenis Pertalite. Selama ini BBM jenis ini masih menerima subsidi dari pemerintah. Sekertaris Umum Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo)Kukuh Kumara, mengatakan pembatasan pembelian Pertalite akan berdampak bagus dari berbagai sisi. ""Kalau Pertalite nggak masalah, (pembatasan) lebih bagus, buat negara juga lebih bagus agar masyarakat beralih ke bahan bakar non-subsidi,"" tutur Kukuh saat dihubungi Tribunnews, Sabtu (6/5/2023). Para anggotaGaikindosendiri sudah sejak 2018 tidak memproduksi mobil yang menggunakan bahan bakar Pertalite. ""Yang memakai Pertalite itu mobil-mobil produksi lama, yang tentunya jumlahnya semakin berkurang. Sementara untuk Pertamax untuk kendaraan-kendaraan baru, itu semakin lama akan semakin banyak. Jadi itu perimbangan baru,"" ujarnya. ""Kalau yang model lama pakai Pertamax tidak masalah, tinggal orangnya mau beli atau tidak,"" kata dia. Sementara, dari sisi lain kalau mobil lama pakai Pertamax itu harusnya lebih bagus karena bahan bakar yang lebih baik, emisinya juga akan lebih bagus. ""Walaupun itu tidak sama dengan mobil baru,"" terang Kukuh Kumara. Tetapi secara bertahap. Sekali lagi, buat keuangan negara juga ini semakin bagus karena mengurangi subsidi. Ini semakin bagus juga untuk penyediaan bahan bakar berkualitas,"" jelasnya."
